Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,imageID,dorsal_lateral_bad,weight_bad,weight_dorsal,weight_lateral,conf_infers1,conf_infers3,conf_infers5,conf_infers7,bad_signifier
4525.0,,,INAT-31456897-5,dorsal,-3.714346170425415,3.4639692306518555,0.1565507799386978,dorsal,dorsal,bad,bad,
4526.0,,,INAT-130129069-1,lateral,-1.493875503540039,-6.136789321899414,7.629982948303223,lateral,lateral,lateral,lateral,
4527.0,,,INAT-37997936-3,lateral,2.6581079959869385,-9.89334201812744,7.335936546325684,lateral,lateral,bad,bad,
4528.0,,,INAT-14962203-1,lateral,1.702666401863098,-13.386972427368164,11.711031913757324,lateral,lateral,lateral,lateral,
4529.0,,,INAT-34920850-2,dorsal,1.001090407371521,2.32299542427063,-3.470573902130127,dorsal,bad,bad,bad,
4530.0,,,INAT-138740903-1,bad,0.5601358413696289,0.3090651929378509,-1.069607496261597,bad,bad,bad,bad,
4531.0,,,INAT-18286306-2,lateral,-1.1173490285873413,-2.791508674621582,4.20286226272583,lateral,lateral,lateral,bad,
4532.0,,,INAT-23491326-1,bad,0.6099371314048767,-1.039001703262329,0.2327024042606353,bad,bad,bad,bad,
4533.0,,,INAT-780906-1,dorsal,-2.132129669189453,6.502677440643311,-4.677236080169678,dorsal,dorsal,dorsal,dorsal,
4534.0,,,INAT-7111003-1,dorsal,1.097833275794983,1.3935428857803345,-2.4989607334136963,bad,bad,bad,bad,
4535.0,,,INAT-94024676-2,dorsal,-4.691567897796631,2.5975871086120605,2.046973943710327,bad,bad,bad,bad,
4536.0,,,INAT-34555134-3,dorsal,-5.15228796005249,3.1441686153411865,1.915152668952942,dorsal,bad,bad,bad,
4537.0,,,INAT-30458304-1,lateral,-5.212317943572998,-6.904223918914795,12.200765609741213,lateral,lateral,lateral,lateral,
4538.0,,,INAT-40622800-3,bad,4.137943744659424,-1.5374948978424072,-2.812613248825073,bad,bad,bad,bad,
4539.0,,,INAT-15775651-3,lateral,0.8862379789352417,-6.890042781829834,6.107273101806641,lateral,lateral,lateral,bad,
4540.0,,,INAT-138067351-1,bad,1.2993618249893188,-0.0591868683695793,-1.4494123458862305,bad,bad,bad,bad,
4541.0,,,INAT-94508347-3,lateral,-7.775927066802978,0.0968603640794754,7.940974235534668,lateral,lateral,lateral,lateral,
4542.0,,,INAT-131456077-3,bad,4.012740612030029,-4.805383205413818,0.7406898736953735,bad,bad,bad,bad,
4543.0,,,INAT-33633652-9,dorsal,-7.628067016601562,7.469654083251953,-0.1678204536437988,dorsal,dorsal,dorsal,dorsal,
4544.0,,,INAT-118516081-2,bad,1.13358473777771,0.0186255164444446,-1.3192695379257202,bad,bad,bad,bad,
4545.0,,,INAT-30876233-3,dorsal,-1.7831364870071411,3.5865986347198486,-1.9154924154281616,dorsal,dorsal,dorsal,bad,
4546.0,,,INAT-60043790-1,dorsal,-2.7224879264831543,5.572645664215088,-3.06551480293274,dorsal,dorsal,dorsal,dorsal,
4547.0,,,INAT-131020756-1,lateral,-3.5831611156463623,-10.815003395080566,14.612384796142578,lateral,lateral,lateral,lateral,
4548.0,,,INAT-136215297-1,lateral,-1.0987379550933838,-1.7742407321929932,2.8399362564086914,lateral,lateral,bad,bad,
4549.0,,,INAT-51134663-1,lateral,-0.2146708816289901,-6.552417278289795,6.764204025268555,lateral,lateral,lateral,bad,
4550.0,,,INAT-34179639-3,bad,6.075006484985352,-5.614933967590332,-0.6566832661628723,bad,bad,bad,bad,
4551.0,,,INAT-17789010-2,bad,2.3232614994049072,-0.6985366940498352,-1.690346360206604,bad,bad,bad,bad,
4552.0,,,INAT-98926481-1,bad,1.6086061000823977,-0.4728126227855682,-1.4488805532455444,bad,bad,bad,bad,
4553.0,,,INAT-96367310-2,dorsal,-0.8052818179130554,1.0905699729919434,-0.5279604196548462,dorsal,bad,bad,bad,
4554.0,,,INAT-14985986-1,bad,0.2258382886648178,0.0826149135828018,-0.4841442704200744,bad,bad,bad,bad,
4555.0,,,INAT-15278229-7,bad,3.164210081100464,-0.9861675500869752,-2.034735679626465,bad,bad,bad,bad,
4556.0,,,INAT-49082475-1,dorsal,-2.586261510848999,4.426699161529541,-2.102830171585083,dorsal,dorsal,dorsal,bad,
4557.0,,,INAT-88304232-5,bad,2.1721816062927246,-4.119510173797607,1.855571150779724,bad,bad,bad,bad,
4558.0,,,INAT-71484129-1,lateral,-6.1788649559021,-7.022751331329346,13.108521461486816,lateral,lateral,lateral,lateral,
4559.0,,,INAT-7968853-2,dorsal,-7.99623441696167,6.926261901855469,1.0143572092056274,dorsal,dorsal,dorsal,bad,
4560.0,,,INAT-114801913-1,lateral,-7.799648761749268,3.786590099334717,4.226798057556152,bad,bad,bad,bad,
4561.0,,,INAT-9755595-1,dorsal,-4.704620838165283,4.571981906890869,0.0425264053046703,dorsal,dorsal,bad,bad,
4562.0,,,INAT-8096459-2,bad,9.86762523651123,-11.127433776855469,1.2747985124588013,bad,bad,bad,bad,
4563.0,,,INAT-32261445-7,lateral,3.4147348403930664,-7.932900905609131,4.441606521606445,lateral,bad,bad,bad,
4564.0,,,INAT-6076530-2,lateral,0.7146505117416382,-2.9975061416625977,2.186105489730835,lateral,bad,bad,bad,
4565.0,,,INAT-28025506-1,dorsal,-6.281700611114502,9.488080024719238,-3.372702121734619,dorsal,dorsal,dorsal,dorsal,
4566.0,,,INAT-87031983-4,bad,0.7699919939041138,-0.3207151889801025,-0.8266415596008301,bad,bad,bad,bad,
4567.0,,,INAT-58151833-8,bad,2.0173351764678955,-0.5461485385894775,-1.1897350549697876,bad,bad,bad,bad,
4568.0,,,INAT-116649198-2,dorsal,2.035726308822632,4.279525279998779,-6.839772701263428,dorsal,bad,bad,bad,
4569.0,,,INAT-96874360-1,dorsal,-0.8049848675727844,1.893718123435974,-1.29186749458313,dorsal,bad,bad,bad,
4570.0,,,INAT-71195929-3,lateral,-3.17231822013855,-5.96610164642334,9.125458717346191,lateral,lateral,lateral,lateral,
4571.0,,,INAT-3646694-1,lateral,-3.73418927192688,0.3869188725948334,3.380124807357788,lateral,bad,bad,bad,
4572.0,,,INAT-31701826-2,dorsal,-3.413146734237671,3.965914726257324,-0.6406450867652893,dorsal,dorsal,bad,bad,
4573.0,,,INAT-130723825-3,dorsal,-2.2303504943847656,3.5744245052337646,-1.480260133743286,dorsal,dorsal,dorsal,bad,
4574.0,,,INAT-94215942-5,bad,1.51722514629364,-0.3708943128585815,-1.3543851375579834,bad,bad,bad,bad,
4575.0,,,INAT-137306088-1,dorsal,1.6011414527893066,5.969857215881348,-7.861764430999756,dorsal,dorsal,bad,bad,
4576.0,,,INAT-15922011-8,dorsal,-2.059563398361206,4.032930374145508,-1.9450675249099727,dorsal,dorsal,dorsal,bad,
4577.0,,,INAT-135825670-1,lateral,-9.834543228149414,1.4857745170593262,8.803664207458496,lateral,lateral,lateral,lateral,
4578.0,,,INAT-30560255-2,lateral,-3.397969007492065,-7.066744804382324,10.453289985656738,lateral,lateral,lateral,lateral,
4579.0,,,INAT-103319248-3,bad,2.1337103843688965,-3.8443856239318848,1.6925452947616575,bad,bad,bad,bad,
4580.0,,,INAT-8541041-4,lateral,-3.342003107070923,0.6170558929443359,2.737560272216797,lateral,bad,bad,bad,
4581.0,,,INAT-24547606-2,lateral,-2.186431407928467,-6.244288444519043,8.4395170211792,lateral,lateral,lateral,lateral,
4582.0,,,INAT-124747439-2,lateral,-3.725036144256592,-5.788426876068115,9.503912925720217,lateral,lateral,lateral,lateral,
4583.0,,,INAT-35154741-7,lateral,-7.62778377532959,-3.807403326034546,11.83930492401123,lateral,lateral,lateral,lateral,
4584.0,,,INAT-92935452-2,lateral,-7.427840709686279,-1.9025790691375728,9.3681001663208,lateral,lateral,lateral,lateral,
4585.0,,,INAT-10339882-2,lateral,-2.247509002685547,-8.757203102111816,11.41725254058838,lateral,lateral,lateral,lateral,
4586.0,,,INAT-73695624-1,dorsal,-3.055198431015014,2.89131760597229,0.0465899370610713,dorsal,bad,bad,bad,
4587.0,,,INAT-91535054-1,lateral,-10.059925079345703,-8.432863235473633,18.310606002807617,lateral,lateral,lateral,lateral,
4588.0,,,INAT-12255766-11,bad,2.760824680328369,-5.7990031242370605,2.689616441726685,bad,bad,bad,bad,
4589.0,,,INAT-17789713-5,lateral,0.4447246193885803,-2.388349771499634,2.014167070388794,lateral,bad,bad,bad,
4590.0,,,INAT-18422731-1,dorsal,0.511640191078186,3.869670391082764,-4.6100263595581055,dorsal,dorsal,bad,bad,
4591.0,,,INAT-72775963-4,lateral,-2.4163026809692383,-9.245832443237305,11.5779447555542,lateral,lateral,lateral,lateral,
4592.0,,,INAT-3823545-1,bad,5.636038303375244,-5.80810546875,-0.1392913460731506,bad,bad,bad,bad,
4593.0,,,INAT-96325029-1,lateral,-9.28983211517334,-2.1942951679229736,11.652292251586914,lateral,lateral,lateral,lateral,
4594.0,,,INAT-44654976-5,lateral,-2.8119442462921143,-5.725000381469727,8.655889511108398,lateral,lateral,lateral,lateral,
4595.0,,,INAT-17701603-1,dorsal,-0.8545705676078796,3.446685552597046,-2.7169642448425293,dorsal,dorsal,bad,bad,
4596.0,,,INAT-29754855-1,lateral,-4.732247352600098,-0.735399603843689,5.594088554382324,lateral,lateral,lateral,bad,
4597.0,,,INAT-31689145-5,dorsal,-3.007504463195801,3.893118143081665,-0.8932896256446838,dorsal,dorsal,bad,bad,
4598.0,,,INAT-14583597-7,lateral,1.8443868160247805,-6.204715728759766,4.429322719573975,lateral,bad,bad,bad,
4599.0,,,INAT-116450299-1,bad,5.447873115539551,-5.706357479095459,0.1725916117429733,bad,bad,bad,bad,
4600.0,,,INAT-19109774-5,bad,3.1158788204193115,1.618910789489746,-5.094985485076904,bad,bad,bad,bad,
4601.0,,,INAT-60391091-1,bad,5.2327880859375,-2.8009402751922607,-2.935736894607544,bad,bad,bad,bad,
4602.0,,,INAT-115434368-5,bad,1.1260181665420532,-0.1479146778583526,-1.0816019773483276,bad,bad,bad,bad,
4603.0,,,INAT-128625379-3,dorsal,-7.001095294952393,7.732951164245605,-1.069255828857422,dorsal,dorsal,dorsal,dorsal,
4604.0,,,INAT-56093136-1,lateral,-3.000863075256348,-3.4413273334503174,6.628606796264648,lateral,lateral,lateral,lateral,
4605.0,,,INAT-15276051-2,bad,1.82676374912262,-0.196332573890686,-1.8992424011230469,bad,bad,bad,bad,
4606.0,,,INAT-7708062-2,lateral,-12.581809997558594,-7.954247951507568,20.50490951538086,lateral,lateral,lateral,lateral,
4607.0,,,INAT-15216752-16,bad,1.468245267868042,-0.232903242111206,-1.464293360710144,bad,bad,bad,bad,
4608.0,,,INAT-50214993-3,lateral,-5.945742607116699,-6.781220436096191,12.845016479492188,lateral,lateral,lateral,lateral,
4609.0,,,INAT-31701822-2,dorsal,-5.232152938842773,2.6987478733062744,2.503191947937012,bad,bad,bad,bad,
4610.0,,,INAT-25776564-2,lateral,-0.6863048672676086,-4.371684074401856,5.050470352172852,lateral,lateral,lateral,bad,
4611.0,,,INAT-31898774-3,lateral,-15.624764442443848,2.7278409004211426,13.506306648254396,lateral,lateral,lateral,lateral,
4612.0,,,INAT-7765268-1,lateral,-6.378252983093262,0.0169730205088853,6.72606372833252,lateral,lateral,lateral,bad,
4613.0,,,INAT-17729790-2,bad,1.4557019472122192,0.7864495515823364,-2.568575859069824,bad,bad,bad,bad,
4614.0,,,INAT-15695755-1,dorsal,-1.9045897722244265,3.122756242752075,-1.4594584703445437,dorsal,dorsal,bad,bad,
4615.0,,,INAT-54417716-1,lateral,-3.699560403823853,-5.041759967803955,8.721578598022461,lateral,lateral,lateral,lateral,
4616.0,,,INAT-138054769-6,lateral,-5.56309986114502,-1.851745247840881,7.614022731781006,lateral,lateral,lateral,lateral,
4617.0,,,INAT-33540823-1,dorsal,-1.9893419742584229,6.98088264465332,-5.3793044090271,dorsal,dorsal,dorsal,dorsal,
4618.0,,,INAT-15739807-1,bad,8.879281044006348,-12.81012725830078,4.139596462249756,bad,bad,bad,bad,
4619.0,,,INAT-12789224-3,bad,3.093899726867676,-1.5262069702148438,-1.692771553993225,bad,bad,bad,bad,
4620.0,,,INAT-30958108-2,lateral,-5.3239336013793945,-0.8896714448928833,6.196063995361328,lateral,lateral,lateral,lateral,
4621.0,,,INAT-1988847-1,lateral,-1.241256833076477,-5.972294330596924,7.259667873382568,lateral,lateral,lateral,lateral,
4622.0,,,INAT-132805418-1,lateral,0.6384081840515137,-10.920598030090332,10.057616233825684,lateral,lateral,lateral,lateral,
4623.0,,,INAT-126026576-1,lateral,-2.790112495422364,-2.97527289390564,5.72838020324707,lateral,lateral,lateral,lateral,
4624.0,,,INAT-31457667-7,lateral,0.7033893465995789,-5.8553547859191895,5.050524711608887,lateral,lateral,bad,bad,
4625.0,,,INAT-8322514-2,dorsal,-1.2835190296173096,4.890847682952881,-3.854470014572144,dorsal,dorsal,dorsal,bad,
4626.0,,,INAT-94185564-7,bad,8.089473724365234,-12.842052459716797,4.83884334564209,bad,bad,bad,bad,
4627.0,,,INAT-67336954-3,dorsal,-0.2017395794391632,2.902066469192505,-2.9218668937683105,dorsal,dorsal,bad,bad,
4628.0,,,INAT-63751013-1,lateral,1.1124974489212036,-3.3423941135406494,2.279527187347412,lateral,bad,bad,bad,
4629.0,,,INAT-92966881-1,lateral,-7.951948165893555,-5.102532863616943,13.098610877990724,lateral,lateral,lateral,lateral,
4630.0,,,INAT-7484648-1,bad,2.7428853511810303,-3.381421566009521,0.3739524781703949,bad,bad,bad,bad,
4631.0,,,INAT-66065075-3,lateral,1.3036458492279053,-3.1181180477142334,2.007952690124512,bad,bad,bad,bad,
4632.0,,,INAT-53103677-2,lateral,-4.422987937927246,-0.202962726354599,4.464957237243652,lateral,lateral,bad,bad,
4633.0,,,INAT-121825249-2,dorsal,-2.265223741531372,3.9412121772766113,-1.871819376945496,dorsal,dorsal,dorsal,bad,
4634.0,,,INAT-16403170-13,lateral,-7.217480659484863,0.8865436315536499,6.559138774871826,lateral,lateral,lateral,bad,
4635.0,,,INAT-37687056-5,bad,4.335065364837647,-1.6336405277252195,-2.7816548347473145,bad,bad,bad,bad,
4636.0,,,INAT-90477684-1,bad,9.209331512451172,-9.022147178649902,-0.2983486950397491,bad,bad,bad,bad,
4637.0,,,INAT-124602802-1,bad,3.502802610397339,-4.628607749938965,1.047777771949768,bad,bad,bad,bad,
4638.0,,,INAT-94336492-2,bad,3.846571683883667,-3.3767757415771484,-1.0031062364578247,bad,bad,bad,bad,
4639.0,,,INAT-1467090-1,bad,2.5118484497070312,0.4464024007320404,-3.2060258388519287,bad,bad,bad,bad,
4640.0,,,INAT-51047451-2,dorsal,-3.18196988105774,1.77593994140625,1.3910340070724487,bad,bad,bad,bad,
4641.0,,,INAT-34618056-2,dorsal,-0.8809543251991272,3.247462034225464,-2.6489646434783936,dorsal,dorsal,bad,bad,
4642.0,,,INAT-31962214-10,dorsal,-0.7422583103179932,0.7074124217033386,-0.0622077919542789,bad,bad,bad,bad,
4643.0,,,INAT-89068968-1,bad,1.6383109092712402,0.5385710597038269,-2.5603668689727783,bad,bad,bad,bad,
4644.0,,,INAT-33635323-3,bad,6.055968284606934,-6.319579601287842,-0.1389729082584381,bad,bad,bad,bad,
4645.0,,,INAT-2385326-3,bad,5.998003005981445,-5.885562896728516,-0.295419842004776,bad,bad,bad,bad,
4646.0,,,INAT-32469289-3,lateral,-0.0223019905388355,-9.761920928955078,9.52527141571045,lateral,lateral,lateral,lateral,
4647.0,,,INAT-57067574-3,bad,1.6403014659881592,-0.946646511554718,-0.7546075582504272,bad,bad,bad,bad,
4648.0,,,INAT-32566471-3,lateral,-8.660574913024902,3.124761819839477,5.557646751403809,lateral,bad,bad,bad,
4649.0,,,INAT-15216752-7,bad,6.972645282745361,-7.648463249206543,0.3761978447437286,bad,bad,bad,bad,
4650.0,,,INAT-65870818-4,lateral,-4.620215892791748,0.8267301917076111,3.738440990447998,lateral,bad,bad,bad,
4651.0,,,INAT-93911850-1,lateral,-1.0125117301940918,-5.051192283630371,6.101433753967285,lateral,lateral,lateral,lateral,
4652.0,,,INAT-15522163-26,bad,4.199121952056885,-0.9940922260284424,-3.2108359336853027,bad,bad,bad,bad,
4653.0,,,INAT-90607277-4,bad,4.547214984893799,-3.363333940505981,-1.159728765487671,bad,bad,bad,bad,
4654.0,,,INAT-91116084-1,bad,2.5895025730133057,-0.1303461343050003,-2.788384437561035,bad,bad,bad,bad,
4655.0,,,INAT-138341383-2,dorsal,0.2911968231201172,4.997426986694336,-5.728677749633789,dorsal,dorsal,bad,bad,
4656.0,,,INAT-60306433-1,lateral,-5.75685977935791,-7.525244235992432,13.318230628967283,lateral,lateral,lateral,lateral,
4657.0,,,INAT-7301035-4,bad,2.783368825912476,0.7850719094276428,-3.656533718109131,bad,bad,bad,bad,
4658.0,,,INAT-68604902-2,lateral,2.944307327270508,-7.96329402923584,4.979213237762451,lateral,bad,bad,bad,
4659.0,,,INAT-101897165-1,dorsal,-1.4824669361114502,1.8387532234191888,-0.4471272528171539,dorsal,bad,bad,bad,
4660.0,,,INAT-3951094-1,dorsal,-0.5919869542121887,1.5043566226959229,-1.1902580261230469,dorsal,bad,bad,bad,
4661.0,,,INAT-129344217-4,lateral,2.5344929695129395,-12.412637710571287,9.904151916503906,lateral,lateral,lateral,lateral,
4662.0,,,INAT-95518125-2,dorsal,-7.015697479248047,8.287877082824707,-1.421678900718689,dorsal,dorsal,dorsal,dorsal,
4663.0,,,INAT-119670312-1,dorsal,2.7163548469543457,3.298574447631836,-6.24282169342041,bad,bad,bad,bad,
4664.0,,,INAT-31592486-2,lateral,-2.769453763961792,-2.136451482772827,4.935001373291016,lateral,lateral,lateral,lateral,
4665.0,,,INAT-91448345-4,dorsal,-8.051230430603027,7.071724891662598,0.7031498551368713,dorsal,dorsal,dorsal,bad,
4666.0,,,INAT-4210973-1,lateral,-1.7270506620407104,-0.3324605822563171,2.0580508708953857,lateral,bad,bad,bad,
4667.0,,,INAT-74842826-1,bad,1.7542990446090698,-0.4406660795211792,-1.4465892314910889,bad,bad,bad,bad,
4668.0,,,INAT-3675168-1,dorsal,-8.28300952911377,10.399821281433104,-2.09393310546875,dorsal,dorsal,dorsal,dorsal,
4669.0,,,INAT-4641572-1,lateral,-6.295277118682861,-0.1970307379961013,6.96116828918457,lateral,lateral,lateral,lateral,
4670.0,,,INAT-15288076-1,dorsal,0.3030838072299957,1.582998514175415,-1.9938154220581048,dorsal,bad,bad,bad,
4671.0,,,INAT-90742450-5,lateral,3.320880651473999,-9.943116188049316,6.729887962341309,lateral,lateral,bad,bad,
4672.0,,,INAT-96682904-2,dorsal,0.6705172061920166,4.442923069000244,-5.522446155548096,dorsal,dorsal,bad,bad,
4673.0,,,INAT-73905655-1,bad,7.983912944793701,-9.4752779006958,1.5674397945404053,bad,bad,bad,bad,
4674.0,,,INAT-81232968-2,bad,6.0807623863220215,-6.22411584854126,-0.1581539511680603,bad,bad,bad,bad,
4675.0,,,INAT-14806845-2,lateral,-6.357872486114502,-8.4119291305542,14.511724472045898,lateral,lateral,lateral,lateral,
4676.0,,,INAT-17272248-6,lateral,-5.897511959075928,-1.4771488904953003,7.704747200012207,lateral,lateral,lateral,lateral,
4677.0,,,INAT-49421537-2,dorsal,-8.070048332214355,6.379397869110107,1.531813144683838,dorsal,dorsal,bad,bad,
4678.0,,,INAT-33635368-8,dorsal,-5.38081169128418,6.352152347564697,-1.256024956703186,dorsal,dorsal,dorsal,dorsal,
4679.0,,,INAT-114801913-2,dorsal,-7.102185249328613,4.87950611114502,2.3417952060699463,dorsal,bad,bad,bad,
4680.0,,,INAT-80248128-1,dorsal,-1.3705912828445437,6.801106452941895,-5.51796817779541,dorsal,dorsal,dorsal,dorsal,
4681.0,,,INAT-47911507-2,bad,2.3781306743621826,-3.5988426208496094,1.0638643503189087,bad,bad,bad,bad,
4682.0,,,INAT-61935940-5,lateral,-5.079870700836182,1.5676521062850952,3.5700602531433105,lateral,bad,bad,bad,
4683.0,,,INAT-97264251-1,dorsal,-3.841451406478882,3.092133045196533,0.5668177008628845,dorsal,bad,bad,bad,
4684.0,,,INAT-77872025-2,dorsal,0.8505154848098755,0.9282559752464294,-1.8973100185394287,bad,bad,bad,bad,
4685.0,,,INAT-129192561-2,dorsal,-6.106193542480469,5.878432750701904,0.0774448215961456,dorsal,dorsal,dorsal,bad,
4686.0,,,INAT-31456859-3,lateral,-3.203297138214112,-9.547548294067385,12.758329391479492,lateral,lateral,lateral,lateral,
4687.0,,,INAT-76220991-1,lateral,-0.0677462518215179,-5.747024059295654,5.778015613555908,lateral,lateral,lateral,bad,
4688.0,,,INAT-134093247-3,lateral,-4.6536359786987305,-6.1336669921875,10.98989200592041,lateral,lateral,lateral,lateral,
4689.0,,,INAT-59691838-5,dorsal,-8.508872032165527,7.018991947174072,1.3833693265914917,dorsal,dorsal,dorsal,bad,
4690.0,,,INAT-33560806-2,dorsal,0.4297274649143219,4.2311601638793945,-4.827738285064697,dorsal,dorsal,bad,bad,
4691.0,,,INAT-37083965-4,dorsal,-4.595310211181641,6.689596652984619,-2.4475791454315186,dorsal,dorsal,dorsal,dorsal,
4692.0,,,INAT-89637550-1,lateral,-4.541842937469482,-5.767484188079834,10.407878875732422,lateral,lateral,lateral,lateral,
4693.0,,,INAT-28915731-1,dorsal,-7.792794227600098,7.754720211029053,-0.2287492603063583,dorsal,dorsal,dorsal,dorsal,
4694.0,,,INAT-59045320-1,bad,1.2392189502716064,0.1135400533676147,-1.4323689937591553,bad,bad,bad,bad,
4695.0,,,INAT-78246354-1,dorsal,-8.693178176879883,10.815770149230955,-2.248434543609619,dorsal,dorsal,dorsal,dorsal,
4696.0,,,INAT-30733727-1,lateral,-6.03513765335083,-6.174665451049805,12.531241416931152,lateral,lateral,lateral,lateral,
4697.0,,,INAT-33202528-1,dorsal,0.5500302314758301,2.7111735343933105,-3.401085138320923,dorsal,bad,bad,bad,
4698.0,,,INAT-93948503-2,bad,4.12644100189209,-1.328158617019653,-3.08198356628418,bad,bad,bad,bad,
4699.0,,,INAT-26714577-1,bad,1.3417870998382568,1.0909147262573242,-2.6745386123657227,bad,bad,bad,bad,
4700.0,,,INAT-58458912-1,lateral,-9.001952171325684,-7.30480432510376,16.479076385498047,lateral,lateral,lateral,lateral,
4701.0,,,INAT-8064495-2,dorsal,-4.8629961013793945,8.308869361877441,-3.643322706222534,dorsal,dorsal,dorsal,dorsal,
4702.0,,,INAT-70044311-1,dorsal,-7.269895553588867,10.53188133239746,-3.4015471935272217,dorsal,dorsal,dorsal,dorsal,
4703.0,,,INAT-62039165-5,bad,2.8156566619873047,-1.6813338994979858,-1.3272862434387207,bad,bad,bad,bad,
4704.0,,,INAT-8291393-3,lateral,-5.290083885192871,0.8065367937088013,4.336555004119873,lateral,lateral,bad,bad,
4705.0,,,INAT-30562494-2,dorsal,-3.01159143447876,5.39885950088501,-2.898376941680908,dorsal,dorsal,dorsal,dorsal,
4706.0,,,INAT-44665699-3,bad,2.250380754470825,-1.754572510719299,-0.7385305166244507,bad,bad,bad,bad,
4707.0,,,INAT-100815354-1,lateral,-2.854783535003662,-5.36509895324707,8.207128524780273,lateral,lateral,lateral,lateral,
4708.0,,,INAT-10774592-1,dorsal,-7.902166843414307,9.532740592956545,-1.8052119016647337,dorsal,dorsal,dorsal,dorsal,
4709.0,,,INAT-15217827-9,dorsal,-1.2169651985168457,3.783770084381104,-2.8726999759674072,dorsal,dorsal,dorsal,bad,
4710.0,,,INAT-17926097-1,lateral,-2.7479665279388428,-9.811245918273926,12.616701126098633,lateral,lateral,lateral,lateral,
4711.0,,,INAT-3306442-1,lateral,2.434292793273926,-6.206539154052734,3.992399215698242,lateral,bad,bad,bad,
4712.0,,,INAT-126770369-1,lateral,-2.1728591918945312,-1.9884631633758545,4.070444583892822,lateral,lateral,lateral,bad,
4713.0,,,INAT-66390225-8,bad,2.1501922607421875,0.7136046290397644,-2.8802173137664795,bad,bad,bad,bad,
4714.0,,,INAT-24510793-1,dorsal,-2.8048882484436035,2.0344834327697754,0.4441589713096618,dorsal,bad,bad,bad,
4715.0,,,INAT-8437497-1,dorsal,-4.571757793426514,4.999852657318115,-0.671471893787384,dorsal,dorsal,dorsal,bad,
4716.0,,,INAT-15921994-8,dorsal,-3.9538028240203857,6.05006217956543,-2.110800266265869,dorsal,dorsal,dorsal,dorsal,
4717.0,,,INAT-7266322-5,bad,5.735700607299805,-3.826817512512207,-2.020515918731689,bad,bad,bad,bad,
4718.0,,,INAT-111540825-3,bad,6.928591251373291,-4.6721696853637695,-2.485389471054077,bad,bad,bad,bad,
4719.0,,,INAT-33583065-1,lateral,-1.0607701539993286,-9.235156059265137,10.18178367614746,lateral,lateral,lateral,lateral,
4720.0,,,INAT-61734320-1,lateral,-10.18724250793457,-3.147585868835449,13.666797637939451,lateral,lateral,lateral,lateral,
4721.0,,,INAT-97090592-2,dorsal,0.1038414388895034,3.549208402633667,-3.874142408370972,dorsal,dorsal,bad,bad,
4722.0,,,INAT-31443203-1,lateral,-7.47136926651001,-9.806292533874512,17.197404861450195,lateral,lateral,lateral,lateral,
4723.0,,,INAT-54740702-2,lateral,-9.790032386779783,-1.3351083993911743,11.356653213500977,lateral,lateral,lateral,lateral,
4724.0,,,INAT-53800643-3,dorsal,-9.526053428649902,5.334700107574463,4.347552299499512,bad,bad,bad,bad,
4725.0,,,INAT-7970449-9,dorsal,-2.984338760375977,3.6757652759552,-0.8931432366371155,dorsal,dorsal,bad,bad,
4726.0,,,INAT-57726355-1,dorsal,-4.175298690795898,5.02090311050415,-1.163259506225586,dorsal,dorsal,dorsal,bad,
4727.0,,,INAT-5206059-1,dorsal,-0.0490407310426235,4.032970428466797,-4.072790622711182,dorsal,dorsal,bad,bad,
4728.0,,,INAT-30443493-2,dorsal,-7.611305236816406,8.521992683410645,-0.973324179649353,dorsal,dorsal,dorsal,dorsal,
4729.0,,,INAT-5410380-2,dorsal,-3.9177966117858887,4.257397174835205,-0.3488796353340149,dorsal,dorsal,bad,bad,
4730.0,,,INAT-74999406-1,bad,3.261958837509156,-2.6647443771362305,-0.8009468913078308,bad,bad,bad,bad,
4731.0,,,INAT-84009718-5,lateral,0.7889591455459595,-12.184747695922852,11.187200546264648,lateral,lateral,lateral,lateral,
4732.0,,,INAT-7927466-1,lateral,-8.405592918395996,-6.5958571434021,14.95046329498291,lateral,lateral,lateral,lateral,
4733.0,,,INAT-33735863-6,dorsal,-7.471639156341553,5.799205303192139,1.564417839050293,dorsal,dorsal,bad,bad,
4734.0,,,INAT-12789225-4,dorsal,-6.603435516357422,5.772434711456299,0.6944137215614319,dorsal,dorsal,dorsal,bad,
4735.0,,,INAT-67754737-1,dorsal,-0.5514352321624756,2.882807731628418,-2.603412389755249,dorsal,dorsal,bad,bad,
4736.0,,,INAT-9293753-1,lateral,-2.5219738483428955,1.1426873207092283,1.242292046546936,bad,bad,bad,bad,
4737.0,,,INAT-72717941-1,lateral,-7.040499210357666,-9.037314414978027,16.02190399169922,lateral,lateral,lateral,lateral,
4738.0,,,INAT-121451904-2,lateral,-1.1251418590545654,-5.708105564117432,6.780267238616943,lateral,lateral,lateral,lateral,
4739.0,,,INAT-60290615-2,lateral,1.6921019554138184,-6.369227409362793,4.618240833282471,lateral,bad,bad,bad,
4740.0,,,INAT-31691346-5,dorsal,-3.8337457180023193,3.199215650558472,0.4382166564464569,dorsal,bad,bad,bad,
4741.0,,,INAT-66034238-16,bad,1.4246277809143066,1.2303860187530518,-2.655371189117432,bad,bad,bad,bad,
4742.0,,,INAT-18615017-1,bad,0.9137133955955504,-1.4284895658493042,0.3205163776874542,bad,bad,bad,bad,
